"","gene_id","seqnames","l2fc","qval","sex"
"1175","FBgn0196015","Scf_X",-0.477574621003166,1.83494498341563e-05,"f"
"1176","FBgn0196016","Scf_X",1.68391144033799,8.14720665649781e-06,"m"
"1177","FBgn0196022","Scf_X",-0.324552615713908,0.0047414902903374,"f"
"1178","FBgn0196035","Scf_X",0.120491090387595,0.0134695344874732,"m"
"1179","FBgn0196037","Scf_X",-0.213906141347936,0.0172756836299867,"f"
"1180","FBgn0196039","Scf_X",-0.21892953133361,0.00863628873616538,"f"
"1181","FBgn0196055","Scf_X",0.784538504531674,1.15071521377204e-11,"m"
"1182","FBgn0196062","Scf_X",-0.372936647720874,0.000583598413563352,"f"
"1183","FBgn0196069","Scf_X",-0.355904614606485,2.36551795687825e-05,"f"
"1184","FBgn0196073","Scf_X",1.4167716093057,2.52861856773664e-13,"m"
"1185","FBgn0196078","Scf_X",-0.274518078198975,9.95536550830819e-15,"f"
"1186","FBgn0196081","Scf_X",-0.212958262443271,0.00304984730657386,"f"
"1187","FBgn0196092","Scf_X",0.699601133603196,1.62297623515605e-07,"m"
"1188","FBgn0196093","Scf_X",0.217779035391436,0.0300236322262048,"m"
"1189","FBgn0196096","Scf_X",0.307030627167854,2.69775507817126e-08,"m"
"1190","FBgn0196100","Scf_X",0.152034145614314,0.0179012592586232,"m"
"1191","FBgn0196101","Scf_X",0.252256156073092,0.0286876841351835,"m"
"1192","FBgn0196116","Scf_X",-0.587158968714632,2.37081613461762e-07,"f"
"1193","FBgn0196117","Scf_X",-0.242959478341883,0.00182088397654666,"f"
"1194","FBgn0196118","Scf_X",-0.17548604561067,0.00010432266188798,"f"
"1195","FBgn0196142","Scf_X",-0.283174970171861,0.0181165781146408,"f"
"1196","FBgn0196143","Scf_X",-0.160165076865745,0.0203275535353909,"f"
"1197","FBgn0196144","Scf_X",-0.126386399131095,0.0232296782082274,"f"
"1198","FBgn0196145","Scf_X",0.641084708940498,5.19994863335306e-10,"m"
"1199","FBgn0196152","Scf_X",0.503968004036588,2.44093983962398e-05,"m"
"1200","FBgn0196160","Scf_X",-0.314053878045646,1.57873636469931e-32,"f"
"1201","FBgn0196167","Scf_X",-0.569253830431462,2.25977841714556e-09,"f"
"1202","FBgn0196171","Scf_X",0.413225216896722,7.1581076117612e-06,"m"
"1203","FBgn0196172","Scf_X",-2.35421589400087,1.96683409538801e-13,"f"
"1204","FBgn0196173","Scf_NODE_39788",0.247853816063486,0.0403424298808067,"m"
"1205","FBgn0196188","Scf_X",0.219453897155128,0.00541632763205142,"m"
"1206","FBgn0196203","Scf_X",0.163931603308256,0.000121167427222379,"m"
"1207","FBgn0196225","Scf_2R",-0.450463603788516,1.60242237025261e-05,"f"
"1208","FBgn0196286","Scf_2R",-0.177470161486035,0.0356103771908482,"f"
"1209","FBgn0196287","Scf_2R",0.243653858230127,0.0107744654658433,"m"
"1210","FBgn0196295","Scf_2R",-0.288067710707546,0.0141615227892705,"f"
"1211","FBgn0196315","Scf_2R",0.176095801272959,0.0216112186332656,"m"
"1212","FBgn0196319","Scf_2R",-0.216268381526801,0.000203013536299024,"f"
"1213","FBgn0196325","Scf_2R",0.238105084214322,2.95301487794582e-05,"m"
"1214","FBgn0196334","Scf_2R",0.140469459695515,0.0437840070029016,"m"
"1215","FBgn0196353","Scf_2R",-2.99883866284492,5.62420999081963e-05,"f"
"1216","FBgn0196365","Scf_2R",0.241108410987296,0.0493625249966129,"m"
"1217","FBgn0196404","Scf_2R",-0.120286951888351,0.0395712017736451,"f"
"1218","FBgn0196435","Scf_2R",-0.142755080589753,0.000662976017307509,"f"
"1219","FBgn0196442","Scf_2R",-0.251247408729087,0.00497165977418391,"f"
"1220","FBgn0196443","Scf_2R",-0.127808696133023,0.0068640547937777,"f"
"1221","FBgn0196486","Scf_2R",-0.364396770530474,0.00137386152495887,"f"
"1222","FBgn0196530","Scf_2R",-0.206513719890365,0.017599513451355,"f"
"1223","FBgn0196536","Scf_2R",-0.650402154469334,8.84969733479101e-49,"f"
"1224","FBgn0196551","Scf_2R",0.151766916715329,0.00869713570368791,"m"
"1225","FBgn0196557","Scf_2R",0.419081379389188,0.0449810662929498,"m"
"1226","FBgn0196561","Scf_2R",-0.179696441890989,0.0422810620066576,"f"
"1227","FBgn0196617","Scf_2R",0.199018246210513,0.0203181956777206,"m"
"1228","FBgn0196623","Scf_2R",0.145637184382436,0.000901333489955675,"m"
"1229","FBgn0196653","Scf_2R",-0.22354249039183,0.000541017118322231,"f"
"1230","FBgn0196668","Scf_2R",-3.1060169524546,0.0120162271836758,"f"
"1231","FBgn0196673","Scf_X",-0.181001479742463,0.0369422911291278,"f"
"1232","FBgn0196689","Scf_2R",-0.124781610607536,0.0139862397944245,"f"
"1233","FBgn0196707","Scf_2R",-0.145332413508522,0.045895413495366,"f"
"1234","FBgn0196720","Scf_2R",-1.31294507232907,0.00637338966294521,"f"
"1235","FBgn0196747","Scf_2R",-0.166450158520454,0.0274782296961604,"f"
"1236","FBgn0196748","Scf_2R",0.212061956646714,0.00360439350542383,"m"
"1237","FBgn0196754","Scf_2R",-0.429554818285457,0.0100884568916801,"f"
"1238","FBgn0196755","Scf_2R",0.231973854113527,0.00988146281578223,"m"
"1239","FBgn0196757","Scf_2R",0.359311085412635,0.00232332450479884,"m"
"1240","FBgn0196787","Scf_2R",0.140981020322286,0.0350275927310429,"m"
"1241","FBgn0196798","Scf_2R",0.216438361841194,0.00562647045383844,"m"
"1242","FBgn0196806","Scf_2R",0.324025960016547,0.00292120270501821,"m"
"1243","FBgn0196811","Scf_2R",-0.23032178396563,0.00280420662079607,"f"
"1244","FBgn0196838","Scf_2R",0.152808545968988,0.00251806531503394,"m"
"1245","FBgn0196853","Scf_2R",0.160467565606193,0.00421872743437315,"m"
"1246","FBgn0196930","Scf_2R",1.33055337074699,9.24841446714254e-06,"m"
"1247","FBgn0196932","Scf_2R",0.203596666388524,0.0182218945568187,"m"
"1248","FBgn0196958","Scf_2R",-0.145761762784316,0.0175680487183219,"f"
"1249","FBgn0196977","Scf_2R",0.147261798061833,0.0453113760843285,"m"
"1250","FBgn0196979","Scf_2R",0.201996303649357,0.000141968050842198,"m"
"1251","FBgn0197012","Scf_2R",-0.365596587880673,0.00487115929407868,"f"
"1252","FBgn0197093","Scf_2R",0.310274036153759,0.000651647945501188,"m"
"1253","FBgn0197095","Scf_2R",0.148980631661223,0.022862184323117,"m"
"1254","FBgn0197097","Scf_2R",0.156831648278434,0.0471595186786757,"m"
"1255","FBgn0197103","Scf_2R",-0.223640279611542,0.0203431803571861,"f"
"1256","FBgn0197106","Scf_2R",-8.98446125864978,3.55012172353089e-08,"f"
"1257","FBgn0197150","Scf_2R",-0.673012912555321,0.0245266958586283,"f"
"1258","FBgn0197151","Scf_2R",0.169223269856101,0.0225336597173372,"m"
"1259","FBgn0197171","Scf_2R",-0.195845140753197,0.0193755147001836,"f"
"1260","FBgn0197172","Scf_2R",0.135347848278241,0.0345702162495505,"m"
"1261","FBgn0197181","Scf_2R",0.319334891077505,7.51779714881365e-11,"m"
"1262","FBgn0197228","Scf_2R",0.363362759581325,1.15333557099976e-06,"m"
"1263","FBgn0197256","Scf_2R",-0.151474306706442,0.00280420662079607,"f"
"1264","FBgn0197260","Scf_2R",-0.564855621946807,0.00742113490313859,"f"
"1265","FBgn0197288","Scf_2R",-0.340553944812481,0.018517381863547,"f"
"1266","FBgn0250777","Scf_X",-0.167002419573405,0.0097648832210532,"f"
"1267","FBgn0256524","Scf_X",-0.576734059639971,1.13433210273134e-08,"f"
"1268","FBgn0262162","Scf_X",-0.210909563409098,4.07339894959453e-06,"f"
"1269","FBgn0264925","Scf_X",-0.128544881388913,0.0376202675963009,"f"
"1270","FBgn0266091","Scf_X",-0.325117588174442,0.0057464725914197,"f"
"1271","FBgn0268070","Scf_NODE_24415",-0.123239524077026,6.85034139412111e-05,"f"
"1272","FBgn0268080","Scf_X",0.478565906432348,2.1568186716926e-18,"m"
"1273","FBgn0268101","Scf_2L",-0.19659629037667,0.0207556352444984,"f"
"1274","FBgn0268143","Scf_3L",-0.190567791580931,0.0249547140044277,"f"
"1275","FBgn0268144","Scf_X",0.337521978169466,7.85862848588983e-09,"m"
"1276","FBgn0268146","Scf_2R",0.185927521547889,0.0331717794460954,"m"
"1277","FBgn0268151","Scf_X",8.37784505460202,1.60265555087232e-18,"m"
"1278","FBgn0268154","Scf_X",3.20110451683837,1.15985169507532e-93,"m"
"1279","FBgn0268179","Scf_X",0.211601363825991,0.00884807920325856,"m"
"1280","FBgn0268185","Scf_X",0.235977775058232,0.0226121410952014,"m"
"1281","FBgn0268199","Scf_X",-1.77655269612459,2.58548279583666e-40,"f"
"1282","FBgn0268206","Scf_X",0.816408088462611,7.02062144696127e-05,"m"
"1283","FBgn0268221","Scf_X",0.269944930058788,6.21612647916624e-07,"m"
"1284","FBgn0268222","Scf_3L",-0.440979108816066,0.000890230246389766,"f"
"1285","FBgn0268259","Scf_X",-0.825366704729282,0.0113447781489059,"f"
"1286","FBgn0268268","Scf_X",0.164872507944451,0.0221973616337281,"m"
"1287","FBgn0268320","Scf_2R",-0.301677386198413,0.0108323078962695,"f"
"1288","FBgn0268339","Scf_NODE_115073",-0.526829502359899,0.000292166430512339,"f"
"1289","FBgn0268353","Scf_X",2.77252568458467,4.96130238434914e-29,"m"
"1290","FBgn0268387","Scf_X",0.379301221364108,0.00401097248038912,"m"
"1291","FBgn0268396","Scf_X",0.202466577635217,1.06267640032526e-05,"m"
"1292","FBgn0268400","Scf_X",-0.708130294444747,0.000144725298235688,"f"
"1293","FBgn0268408","Scf_NODE_12770",-0.657970108556838,0.0168158366567264,"f"
"1294","FBgn0268424","Scf_2L",-0.267103914887275,0.00529423250640222,"f"
"1295","FBgn0268431","Scf_X",-0.313290186045498,0.033482251688489,"f"
"1296","FBgn0268440","Scf_2L",-0.289637572965952,0.00651345503137137,"f"
"1297","FBgn0268443","Scf_X",0.23707411582636,0.00078202374428173,"m"
"1298","FBgn0268468","Scf_X",-0.158434061508404,0.00234791419104242,"f"
"1299","FBgn0268472","Scf_X",1.68743995422619,2.62877390338706e-25,"m"
"1300","FBgn0268525","Scf_X",0.431520420422806,7.40033644407337e-09,"m"
"1301","FBgn0268563","Scf_3L",-0.223720755732465,0.0390533440311934,"f"
"1302","FBgn0268564","Scf_X",0.348638215351913,3.1311702465635e-05,"m"
"1303","FBgn0268580","Scf_X",1.40836640956623,0.000160776395380518,"m"
"1304","FBgn0268600","Scf_2L",-0.181288064354999,0.0069414341019364,"f"
"1305","FBgn0268614","Scf_X",-0.399777220411124,0.0363946378025355,"f"
"1306","FBgn0268622","Scf_3L",0.215644261843108,0.00824422434469659,"m"
"1307","FBgn0268680","Scf_4",-0.286398676347704,0.016506918049054,"f"
"1308","FBgn0268686","Scf_3L",-0.392670219002012,0.00984836880830134,"f"
"1309","FBgn0268708","Scf_X",-0.177397426458028,0.0482246580086908,"f"
"1310","FBgn0268741","Scf_3R",-0.300009573854176,0.037394647283412,"f"
"1311","FBgn0268745","Scf_3R",-0.429070274019801,0.0169069017030044,"f"
"1312","FBgn0268764","Scf_3R",-0.239524911903898,0.017335150380926,"f"
"1313","FBgn0268773","Scf_X",0.278502923344633,0.000121167427222379,"m"
"1314","FBgn0268798","Scf_2R",0.218765718810055,0.0229599940991022,"m"
"1315","FBgn0268813","Scf_3R",-10.0145949025212,0.000170345374095325,"f"
"1316","FBgn0268817","Scf_X",-2.97381480606841,4.61084478679381e-45,"f"
"1317","FBgn0268819","Scf_X",-0.222086785048652,0.00493092134994356,"f"
"1318","FBgn0268823","Scf_3R",-0.205504065603669,0.0319710746782339,"f"
"1319","FBgn0268829","Scf_X",-0.133451358562286,0.0490552234049132,"f"
"1320","FBgn0268844","Scf_X",-0.179470574285097,0.0254975641014219,"f"
"1321","FBgn0268851","Scf_X",-1.03348889154731,0.00050412725010295,"f"
"1322","FBgn0268862","Scf_X",-0.525260403104607,0.00820567403460704,"f"
"1323","FBgn0268873","Scf_X",0.201262327979535,0.00104071853878885,"m"
"1324","FBgn0268896","Scf_X",2.86400144577079,6.26695868243856e-10,"m"
"1325","FBgn0268901","Scf_X",-0.144829695714517,0.0192932941912984,"f"
"1326","FBgn0268904","Scf_2R",-0.271201483597023,0.00128346714266046,"f"
"1327","FBgn0268916","Scf_X",0.443644770125028,0.0465870898502602,"m"
"1328","FBgn0268919","Scf_3L",-0.22847524665555,0.0331524068739141,"f"
"1329","FBgn0268932","Scf_3L",-0.296971515892545,0.00359150104932949,"f"
"1330","FBgn0268936","Scf_X",0.240565896508293,2.27388910675096e-05,"m"
"1331","FBgn0268947","Scf_2L",-0.360263699834802,0.00931871844198272,"f"
"1332","FBgn0268949","Scf_2L",0.745990616173102,0.00709101187449657,"m"
"1333","FBgn0268953","Scf_3R",-0.286885519002698,0.000468368976160127,"f"
"1334","FBgn0268966","Scf_3L",0.162915886139753,0.0394952061594825,"m"
"1335","FBgn0268998","Scf_4",-0.244434547472208,0.0155732905835324,"f"
"1336","FBgn0269015","Scf_2L",-0.247480197646105,0.00321224155095059,"f"
"1337","FBgn0269030","Scf_2R",-1.18907881557629,1.94103277844147e-09,"f"
"1338","FBgn0269056","Scf_3L",-0.267031563501371,0.0203275535353909,"f"
"1339","FBgn0269063","Scf_2R",-0.286609824973207,0.0181620280579844,"f"
"1340","FBgn0269068","Scf_X",0.407351433367178,0.0063560135660322,"m"
"1341","FBgn0269074","Scf_2L",0.356720977771866,0.00212441340332601,"m"
"1342","FBgn0269082","Scf_X",1.00010850718431,7.89494093333916e-37,"m"
"1343","FBgn0269109","Scf_X",1.54787781426922,0.0277600355595155,"m"
"1344","FBgn0269137","Scf_X",0.248497580875977,0.00103920548302222,"m"
"1345","FBgn0269157","Scf_X",-0.165688652473649,0.00320694727757815,"f"
"1346","FBgn0269212","Scf_2R",-0.140469544283101,0.0348520795685252,"f"
"1347","FBgn0269260","Scf_3L",0.334581825975743,0.0101480461091237,"m"
"1348","FBgn0269274","Scf_X",-0.34910387829815,2.591795346805e-10,"f"
"1349","FBgn0269292","Scf_2L",-1.41099485590751,0.0248192007621228,"f"
"1350","FBgn0269293","Scf_3R",0.158091218048913,0.0307035581931133,"m"
"1351","FBgn0269297","Scf_X",0.208776478054549,5.07356438853209e-09,"m"
"1352","FBgn0269335","Scf_X",6.7191947234168,3.83213398464921e-12,"m"
"1353","FBgn0269364","Scf_X",0.32218682013661,2.46281797480017e-08,"m"
"1354","FBgn0269365","Scf_3R",-0.220946545265458,0.00661844960769478,"f"
"1355","FBgn0269369","Scf_2R",-0.310256328502357,8.11595261754489e-06,"f"
"1356","FBgn0269379","Scf_X",-0.203181488440095,0.0010723786640766,"f"
"1357","FBgn0269389","Scf_3R",0.196042367225437,0.008036443933892,"m"
"1358","FBgn0269394","Scf_2R",-0.37656362077716,0.000155074275132646,"f"
"1359","FBgn0269418","Scf_2R",-0.170190385642683,0.0342759913969695,"f"
"1360","FBgn0269420","Scf_X",0.356479662859283,0.0187803378083696,"m"
"1361","FBgn0269422","Scf_X",-0.181720666340885,0.000260343176885001,"f"
"1362","FBgn0269427","Scf_X",0.329068100122912,0.000106857263138879,"m"
"1363","FBgn0269459","Scf_3R",-0.151558223077707,0.00598107194094574,"f"
"1364","FBgn0269466","Scf_2L",-0.32108606072325,0.00247314856771972,"f"
"1365","FBgn0269473","Scf_X",0.242436666476802,0.0323367002921817,"m"
"1366","FBgn0269484","Scf_2L",-0.237682171436525,0.0362758926435829,"f"
"1367","FBgn0269497","Scf_X",-0.296633287334779,0.0368625486349786,"f"
"1368","FBgn0269514","Scf_X",-3.28255755064885,9.74335983000634e-05,"f"
"1369","FBgn0269520","Scf_X",-0.511254236834534,5.7413461158133e-10,"f"
"1370","FBgn0269529","Scf_2R",-0.383711000938238,0.000225944457353337,"f"
"1371","FBgn0269567","Scf_X",-1.16636642452551,1.00844717855426e-05,"f"
"1372","FBgn0269570","Scf_X",1.01726112579936,7.66602443917685e-05,"m"
"1373","FBgn0269581","Scf_X",-0.169782176210713,0.00992446107330394,"f"
"1374","FBgn0269598","Scf_NODE_39788",0.178632586009278,0.00216829471838902,"m"
"1375","FBgn0269601","Scf_X",-0.616690924234108,2.92851431333853e-33,"f"
"1376","FBgn0269606","Scf_X",-0.569180227870704,0.0241067293059775,"f"
"1377","FBgn0269612","Scf_4",-0.279190925414294,0.0382918581905427,"f"
"1378","FBgn0269618","Scf_2R",-0.460677489775324,0.033389985887239,"f"
"1379","FBgn0269634","Scf_2L",0.275273379899402,0.00216829471838902,"m"
"1380","FBgn0269656","Scf_3L",1.41306361094718,0.00253466415202333,"m"
"1381","FBgn0269657","Scf_3R",-0.262915946488921,0.0250204273674228,"f"
"1382","FBgn0269710","Scf_X",0.402296388577603,6.49618305949753e-05,"m"
"1383","FBgn0269715","Scf_2R",0.345216970032812,0.000137422783856317,"m"
"1384","FBgn0269719","Scf_3L",0.539143251444683,0.0461081489322544,"m"
"1385","FBgn0269723","Scf_X",0.912887167693183,0.0318258363679543,"m"
"1386","FBgn0269728","Scf_2L",0.212092180689037,0.011824531266214,"m"
"1387","FBgn0269740","Scf_X",-0.291211451061512,3.35687959093424e-07,"f"
"1388","FBgn0269755","Scf_X",0.287601990528511,0.000946195505937541,"m"
"1389","FBgn0269765","Scf_X",0.429331769397633,0.0372873028612271,"m"
"1390","FBgn0269770","Scf_X",0.230094115256203,7.14776904741001e-07,"m"
"1391","FBgn0269773","Scf_X",0.198842077795083,0.000801921199287091,"m"
"1392","FBgn0269775","Scf_X",-0.1531300624946,0.00923905425430449,"f"
"1393","FBgn0269778","Scf_X",0.255990447626848,0.0120363398803119,"m"
"1394","FBgn0269785","Scf_X",0.463743656599195,0.0439917699727018,"m"
"1395","FBgn0269794","Scf_X",0.326258600163432,0.000168185418123904,"m"
"1396","FBgn0269799","Scf_2L",0.196296514191673,0.00640453543497166,"m"
"1397","FBgn0269814","Scf_X",-0.75604746525469,1.00094337629315e-07,"f"
"1398","FBgn0269829","Scf_X",0.096355603233895,0.0193057354549746,"m"
"1399","FBgn0269884","Scf_3L",0.214991647769542,0.00905416458498423,"m"
"1400","FBgn0269893","Scf_2R",-1.25725812199842,0.0439917699727018,"f"
"1401","FBgn0269926","Scf_3L",-0.19558249946808,0.0477281614281755,"f"
"1402","FBgn0269939","Scf_X",-6.44633696657387,0,"f"
"1403","FBgn0269968","Scf_3L",-0.401376976207992,5.48679706879544e-05,"f"
"1404","FBgn0269973","Scf_3L",-0.309024953815868,0.0220150390457622,"f"
"1405","FBgn0269974","Scf_3R",-1.213820986717,0.0272642761058737,"f"
"1406","FBgn0269997","Scf_2L",0.172167841880661,0.0451461283861058,"m"
"1407","FBgn0270004","Scf_X",0.328423309298846,1.48161775566012e-06,"m"
"1408","FBgn0270025","Scf_X",-0.346472213368604,0.000140933289933006,"f"
"1409","FBgn0270038","Scf_2L",2.22237295482884,0.00100881831699554,"m"
"1410","FBgn0270058","Scf_X",0.294786558939146,0.000141968050842198,"m"
"1411","FBgn0270085","Scf_2L",-0.153866061805326,0.0311201541438038,"f"
"1412","FBgn0270105","Scf_2R",-0.27570755560522,0.00775161872800031,"f"
"1413","FBgn0270109","Scf_2L",0.491733364796772,0.0003671854830814,"m"
"1414","FBgn0270117","Scf_X",-0.246810046684434,0.00188038165853192,"f"
"1415","FBgn0270124","Scf_2R",-0.346293821439663,0.00111484493058898,"f"
"1416","FBgn0270132","Scf_NODE_6885",-0.302529944461056,0.0422398243698051,"f"
"1417","FBgn0270134","Scf_NODE_115087",-0.366347739288162,0.00284990569574993,"f"
"1418","FBgn0270146","Scf_X",0.294784296045126,5.61144465079367e-06,"m"
"1419","FBgn0270159","Scf_NODE_24415",0.324007083277284,3.50143823404215e-05,"m"
"1420","FBgn0270178","Scf_X",-0.132646233027354,0.0157791080973048,"f"
"1421","FBgn0270189","Scf_2L",-0.355881142134195,0.0337620703022846,"f"
"1422","FBgn0270191","Scf_3R",-0.314480658817019,0.0147577942014755,"f"
"1423","FBgn0270208","Scf_2L",0.459450886860275,0.0341675725191322,"m"
"1424","FBgn0270209","Scf_X",-0.31568538632565,0.0169069017030044,"f"
"1425","FBgn0270242","Scf_X",-3.03356165268273,0.000361975684601154,"f"
"1426","FBgn0270246","Scf_2R",-2.26832918241749,0.00182199085565288,"f"
"1427","FBgn0270256","Scf_X",-0.471204589926538,0.000546598585135131,"f"
"1428","FBgn0270257","Scf_4",-0.411116730378052,0.00513547503998876,"f"
"1429","FBgn0270280","Scf_4",0.245481222278369,5.05253698622873e-07,"m"
"1430","FBgn0270312","Scf_X",-0.179811893570396,0.00990636938873215,"f"
"1431","FBgn0270316","Scf_2R",0.333618167565637,0.00440443557926601,"m"
"1432","FBgn0270322","Scf_2L",0.270670423432778,0.000711403088828408,"m"
"1433","FBgn0270330","Scf_NODE_26091",-0.103034708285008,0.0403424298808067,"f"
"1434","FBgn0270332","Scf_2R",0.274922484596854,0.000467887417026106,"m"
"1435","FBgn0270345","Scf_X",-0.484621660962176,0.000370032315484323,"f"
"1436","FBgn0270348","Scf_2L",-0.256484824273172,0.00433135622610108,"f"
"1437","FBgn0270349","Scf_2L",-0.197548537101682,0.0219893342872484,"f"
"1438","FBgn0270359","Scf_2L",-2.73589782515007,5.13840036057342e-10,"f"
"1439","FBgn0270382","Scf_3R",0.205314972522261,0.00164203648807113,"m"
"1440","FBgn0270385","Scf_2R",-0.181370890018139,2.81959572031892e-05,"f"
"1441","FBgn0270410","Scf_X",0.131661915888479,0.0482475146285579,"m"
"1442","FBgn0270431","Scf_3L",0.624111327518341,0.0307035581931133,"m"
"1443","FBgn0270433","Scf_X",0.642893707675706,1.31185572024701e-09,"m"
"1444","FBgn0270441","Scf_X",5.25997059766996,1.0405726570846e-13,"m"
"1445","FBgn0270443","Scf_4",-0.252278020943258,0.0113736916390207,"f"
"1446","FBgn0270445","Scf_X",-0.654341930787072,5.78533382470417e-06,"f"
"1447","FBgn0270460","Scf_3R",-0.555195754556696,0.0403424298808067,"f"
"1448","FBgn0270469","Scf_X",0.393618004576064,6.6577898661144e-08,"m"
"1449","FBgn0270478","Scf_3L",-0.257491325091408,0.0185056400452259,"f"
"1450","FBgn0270485","Scf_4",0.129987843562694,0.00923905425430449,"m"
"1451","FBgn0270487","Scf_3R",-0.276642367747417,0.0101406160222708,"f"
"1452","FBgn0270494","Scf_X",0.45076595782126,0.000295730690604841,"m"
"1453","FBgn0270528","Scf_2L",-0.439546080591768,0.00113992775219057,"f"
"1454","FBgn0270531","Scf_X",-0.336398707933477,0.0112073818873971,"f"
"1455","FBgn0270533","Scf_X",-0.355106466662073,2.59716912189991e-07,"f"
"1456","FBgn0270556","Scf_3R",-0.365960070888015,0.0471595186786757,"f"
"1457","FBgn0270580","Scf_X",-0.165810576628607,0.0108170287601161,"f"
"1458","FBgn0270592","Scf_NODE_25117",-0.260682964015697,0.0403424298808067,"f"
"1459","FBgn0270600","Scf_X",1.66242657595446,7.58674511065805e-20,"m"
"1460","FBgn0270604","Scf_4",-0.318980611934144,0.0389275931025352,"f"
"1461","FBgn0270611","Scf_X",-0.397140896199735,0.00380323559741696,"f"
"1462","FBgn0270614","Scf_3L",-0.34903470746644,0.0195854383299467,"f"
"1463","FBgn0270647","Scf_3L",-0.426236524252501,0.00555593967171336,"f"
"1464","FBgn0270655","Scf_X",-0.316124292719579,1.0590027792496e-09,"f"
"1465","FBgn0270658","Scf_2R",-0.394716281903628,1.05278591084729e-08,"f"
"1466","FBgn0270662","Scf_2R",-0.226781068302502,0.0484561525655463,"f"
"1467","FBgn0270665","Scf_X",-0.601706417362738,9.09678686564804e-05,"f"
"1468","FBgn0270677","Scf_X",8.47758619411387,6.61357845768658e-46,"m"
"1469","FBgn0270681","Scf_X",-0.196214206944302,0.0225096447013176,"f"
"1470","FBgn0270693","Scf_X",-0.199457130233381,0.00295090353474263,"f"
"1471","FBgn0270710","Scf_2L",-0.251426288593875,0.031802576134399,"f"
"1472","FBgn0270744","Scf_X",-0.220459142650612,0.00513547503998876,"f"
"1473","FBgn0270749","Scf_X",1.98260516991392,0.00020144000879093,"m"
"1474","FBgn0270760","Scf_X",0.210278038268868,0.0498315398021222,"m"
"1475","FBgn0270784","Scf_2R",-0.293025137224996,0.0145339546268965,"f"
"1476","FBgn0270798","Scf_2R",-0.894294143927152,7.21497646910296e-07,"f"
"1477","FBgn0270800","Scf_X",0.160732003269415,0.0147733091185232,"m"
"1478","FBgn0270811","Scf_X",0.661711312279026,0.00307306741266074,"m"
"1479","FBgn0270812","Scf_4",-0.765895704986406,2.38816193505742e-11,"f"
"1480","FBgn0270819","Scf_X",-0.767039563792567,0.000189534560823553,"f"
"1481","FBgn0270834","Scf_3L",0.102496608093628,8.6280669789929e-05,"m"
"1482","FBgn0270840","Scf_2R",0.207521381587261,0.0177797081894128,"m"
"1483","FBgn0270847","Scf_X",-0.573753361068283,0.0383919215235669,"f"
"1484","FBgn0270854","Scf_2L",0.614930477930838,0.00851960248135165,"m"
"1485","FBgn0270857","Scf_X",0.60756740395576,0.0367750619661243,"m"
"1486","FBgn0270861","Scf_X",-0.443282250687441,0.00492683952672605,"f"
"1487","FBgn0270892","Scf_2L",0.126789637750054,0.00357070922924293,"m"
"1488","FBgn0270893","Scf_2R",-0.291284440709672,0.0126286050748743,"f"
"1489","FBgn0270895","Scf_3R",-0.265703514407213,0.0320826456479267,"f"
"1490","FBgn0270899","Scf_X",-0.292289282197412,0.0260377725432276,"f"
"1491","FBgn0270900","Scf_3L",-0.384186372526509,1.73284004933065e-05,"f"
"1492","FBgn0270922","Scf_NODE_22823",0.211937332699214,0.0447018805233761,"m"
